訂單編號,顧客編號,產品編號,產品名稱,產品類別,單價,數量,下單日期,小計,利潤,成本,明年度預期目標值,姓名,性別,年齡,居住地區,職業類別,年,月,日,季,年齡層
ID05160,AC1701654,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2018-10-10,1740.0,287.1,234.9,1844.4,黃俊廷,Male,37,宜蘭縣,金融業和房地產,2018.0,10.0,10.0,4.0,30
ID05161,AC1703535,F002,運動潮流直筒棉褲男童-白,童裝,930.0,2.0,2018-10-10,1860.0,327.36,230.64,1971.6000000000001,李誠豐,Male,41,基隆市,住宿和餐飲業,2018.0,10.0,10.0,4.0,40
ID05162,AC1702072,F025,雙向層架式書桌-咖,家俱,2900.0,1.0,2018-10-10,2900.0,435.0000000000002,435.0,3074.0,黃彥婷,Female,27,宜蘭縣,金融業和房地產,2018.0,10.0,10.0,4.0,20
ID05163,AC1701957,F016,後背包-藍,配件,890.0,1.0,2018-10-10,890.0,220.72,46.28,943.4000000000001,羅雅晴,Female,41,新北市,其他,2018.0,10.0,10.0,4.0,40
ID05164,AC1703467,F016,後背包-藍,配件,890.0,1.0,2018-10-10,890.0,220.72,46.28,943.4000000000001,常偉木,Male,37,基隆市,金融業和房地產,2018.0,10.0,10.0,4.0,30
ID05165,AC1701896,F003,印圖大學T男裝-藍,男裝,750.0,2.0,2018-10-10,1500.0,288.0,162.0,1590.0,楊昀書,Female,32,新北市,其他,2018.0,10.0,10.0,4.0,30
ID05166,AC1701637,F013,潮感印條連帽外套-男裝,男裝,1740.0,1.0,2018-10-10,1740.0,334.08000000000004,187.92,1844.4,王竣桂,Male,27,宜蘭縣,金融業和房地產,2018.0,10.0,10.0,4.0,20
ID05167,AC1702436,F003,印圖大學T男裝-藍,男裝,750.0,2.0,2018-10-10,1500.0,288.0,162.0,1590.0,賴秀齊,Female,57,桃園市,其他,2018.0,10.0,10.0,4.0,50
ID05168,AC1703137,F013,潮感印條連帽外套-男裝,男裝,1740.0,1.0,2018-10-10,1740.0,334.08000000000004,187.92,1844.4,黃千智,Female,46,桃園市,其他,2018.0,10.0,10.0,4.0,40
ID05169,AC1700463,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,2.0,2018-10-10,4060.0,714.56,503.44,4303.6,封景水,Male,32,新北市,住宿和餐飲業,2018.0,10.0,10.0,4.0,30
ID05170,AC1703281,F017,大學T男裝-灰,男裝,1200.0,1.0,2018-10-10,1200.0,230.4,129.6,1272.0,施少枝,Female,50,桃園市,其他,2018.0,10.0,10.0,4.0,50
ID05171,AC1701649,F038,經典美式純POLO-黑,女裝,980.0,2.0,2018-10-10,1960.0,323.4,264.6,2077.6,林淑芳,Male,29,宜蘭縣,住宿和餐飲業,2018.0,10.0,10.0,4.0,20
ID05172,AC1702466,F017,大學T男裝-灰,男裝,1200.0,1.0,2018-10-10,1200.0,230.4,129.6,1272.0,李雅芬,Female,43,桃園市,住宿和餐飲業,2018.0,10.0,10.0,4.0,40
ID05173,AC1701731,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,2.0,2018-10-10,3600.0,594.0,486.00000000000006,3816.0,杜培帆,Male,36,宜蘭縣,金融業和房地產,2018.0,10.0,10.0,4.0,30
ID05174,AC1700723,F012,托特包-白,配件,1740.0,2.0,2018-10-10,3480.0,863.04,180.95999999999998,3688.8,林秀娟,Male,41,新北市,金融業和房地產,2018.0,10.0,10.0,4.0,40
ID05175,AC1703555,F014,大化妝包-黑,配件,1740.0,2.0,2018-10-10,3480.0,863.04,180.95999999999998,3688.8,羅陽洋,Male,32,基隆市,金融業和房地產,2018.0,10.0,10.0,4.0,30
ID05176,AC1703871,F033,高機能伸縮衣架-黑,家俱,600.0,3.0,2018-10-10,1800.0,270.0,270.0,1908.0,王政儒,Female,44,臺北市,其他,2018.0,10.0,10.0,4.0,40
ID05177,AC1702440,F003,印圖大學T男裝-藍,男裝,750.0,3.0,2018-10-10,2250.0,432.0,243.0,2385.0,陳婉瑜,Female,43,桃園市,住宿和餐飲業,2018.0,10.0,10.0,4.0,40
ID05178,AC1702090,F017,大學T男裝-灰,男裝,1200.0,1.0,2018-10-10,1200.0,230.4,129.6,1272.0,林盈甄,Male,40,宜蘭縣,金融業和房地產,2018.0,10.0,10.0,4.0,40
ID05179,AC1702764,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2018-10-10,2030.0,357.28,251.72,2151.8,張育喬,Female,28,桃園市,住宿和餐飲業,2018.0,10.0,10.0,4.0,20
ID05180,AC1702344,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2018-10-10,2030.0,357.28,251.72,2151.8,王穎恆,Male,23,桃園市,住宿和餐飲業,2018.0,10.0,10.0,4.0,20
ID05181,AC1702922,F038,經典美式純POLO-黑,女裝,980.0,1.0,2018-10-10,980.0,161.7,132.3,1038.8,林素喜,Female,53,桃園市,住宿和餐飲業,2018.0,10.0,10.0,4.0,50
ID05182,AC1701686,F012,托特包-白,配件,1740.0,1.0,2018-10-10,1740.0,431.52,90.47999999999999,1844.4,郭俊宏,Male,32,宜蘭縣,金融業和房地產,2018.0,10.0,10.0,4.0,30
ID05183,AC1702504,F012,托特包-白,配件,1740.0,1.0,2018-10-10,1740.0,431.52,90.47999999999999,1844.4,杜俊德,Male,47,桃園市,其他,2018.0,10.0,10.0,4.0,40
ID05184,AC1700968,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2018-10-10,1740.0,287.1,234.9,1844.4,詹蘭正,Male,32,新北市,金融業和房地產,2018.0,10.0,10.0,4.0,30
ID05185,AC1700678,F002,運動潮流直筒棉褲男童-白,童裝,930.0,2.0,2018-10-10,1860.0,327.36,230.64,1971.6000000000001,黃雅昀,Male,30,新北市,金融業和房地產,2018.0,10.0,10.0,4.0,30
ID05186,AC1700142,F025,雙向層架式書桌-咖,家俱,2900.0,1.0,2018-10-10,2900.0,435.0000000000002,435.0,3074.0,張志銘,Male,56,新北市,金融業和房地產,2018.0,10.0,10.0,4.0,50
ID05187,AC1700955,F016,後背包-藍,配件,890.0,1.0,2018-10-10,890.0,220.72,46.28,943.4000000000001,陳信宏,Female,31,新北市,住宿和餐飲業,2018.0,10.0,10.0,4.0,30
ID05188,AC1702161,F016,後背包-藍,配件,890.0,1.0,2018-10-10,890.0,220.72,46.28,943.4000000000001,許富真,Male,46,桃園市,其他,2018.0,10.0,10.0,4.0,40
ID05189,AC1702821,F003,印圖大學T男裝-藍,男裝,750.0,2.0,2018-10-10,1500.0,288.0,162.0,1590.0,楊群寶,Male,61,桃園市,住宿和餐飲業,2018.0,10.0,10.0,4.0,60
ID05190,AC1700247,F013,潮感印條連帽外套-男裝,男裝,1740.0,1.0,2018-10-10,1740.0,334.08000000000004,187.92,1844.4,羅信毓,Female,36,臺北市,金融業和房地產,2018.0,10.0,10.0,4.0,30
ID05191,AC1702525,F003,印圖大學T男裝-藍,男裝,750.0,2.0,2018-10-10,1500.0,288.0,162.0,1590.0,林美諭,Female,44,桃園市,其他,2018.0,10.0,10.0,4.0,40
ID05192,AC1701713,F013,潮感印條連帽外套-男裝,男裝,1740.0,1.0,2018-10-10,1740.0,334.08000000000004,187.92,1844.4,陸彥博,Male,39,宜蘭縣,住宿和餐飲業,2018.0,10.0,10.0,4.0,30
ID05193,AC1702280,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,2.0,2018-10-10,4060.0,714.56,503.44,4303.6,楊秀珍,Male,42,桃園市,住宿和餐飲業,2018.0,10.0,10.0,4.0,40
ID05194,AC1701100,F017,大學T男裝-灰,男裝,1200.0,1.0,2018-10-10,1200.0,230.4,129.6,1272.0,婁永正,Male,43,新北市,金融業和房地產,2018.0,10.0,10.0,4.0,40
ID05195,AC1700995,F038,經典美式純POLO-黑,女裝,980.0,2.0,2018-10-10,1960.0,323.4,264.6,2077.6,李詩婷,Male,41,新北市,住宿和餐飲業,2018.0,10.0,10.0,4.0,40
ID05196,AC1703022,F017,大學T男裝-灰,男裝,1200.0,1.0,2018-10-10,1200.0,230.4,129.6,1272.0,林盈萱,Female,41,桃園市,住宿和餐飲業,2018.0,10.0,10.0,4.0,40
ID05197,AC1700052,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,2.0,2018-10-10,3600.0,594.0,486.00000000000006,3816.0,陳舒涵,Female,50,基隆市,金融業和房地產,2018.0,10.0,10.0,4.0,50
ID05198,AC1703861,F012,托特包-白,配件,1740.0,2.0,2018-10-10,3480.0,863.04,180.95999999999998,3688.8,李美玲,Female,53,臺北市,其他,2018.0,10.0,10.0,4.0,50
ID05199,AC1701522,F014,大化妝包-黑,配件,1740.0,2.0,2018-10-10,3480.0,863.04,180.95999999999998,3688.8,許智樺,Female,33,新北市,其他,2018.0,10.0,10.0,4.0,30
ID05200,AC1701886,F033,高機能伸縮衣架-黑,家俱,600.0,3.0,2018-10-10,1800.0,270.0,270.0,1908.0,葉智偉,Female,28,新北市,金融業和房地產,2018.0,10.0,10.0,4.0,20
ID05201,AC1703754,F003,印圖大學T男裝-藍,男裝,750.0,3.0,2018-10-10,2250.0,432.0,243.0,2385.0,侯佳慧,Female,48,基隆市,金融業和房地產,2018.0,10.0,10.0,4.0,40
ID05202,AC1702928,F017,大學T男裝-灰,男裝,1200.0,1.0,2018-10-10,1200.0,230.4,129.6,1272.0,馮台木,Female,59,桃園市,其他,2018.0,10.0,10.0,4.0,50
ID05203,AC1702992,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2018-10-10,2030.0,357.28,251.72,2151.8,簡馥玉,Male,36,桃園市,住宿和餐飲業,2018.0,10.0,10.0,4.0,30
ID05204,AC1700999,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2018-10-10,2030.0,357.28,251.72,2151.8,陳志元,Male,29,新北市,金融業和房地產,2018.0,10.0,10.0,4.0,20
ID05205,AC1701589,F038,經典美式純POLO-黑,女裝,980.0,1.0,2018-10-10,980.0,161.7,132.3,1038.8,袁延均,Male,42,宜蘭縣,金融業和房地產,2018.0,10.0,10.0,4.0,40
ID05206,AC1703323,F012,托特包-白,配件,1740.0,1.0,2018-10-10,1740.0,431.52,90.47999999999999,1844.4,陳雅芳,Female,26,基隆市,金融業和房地產,2018.0,10.0,10.0,4.0,20
ID05207,AC1700705,F012,托特包-白,配件,1740.0,1.0,2018-10-10,1740.0,431.52,90.47999999999999,1844.4,溫崇善,Female,30,新北市,金融業和房地產,2018.0,10.0,10.0,4.0,30
ID05208,AC1700788,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2018-10-10,1740.0,287.1,234.9,1844.4,楊雅威,Female,25,新北市,金融業和房地產,2018.0,10.0,10.0,4.0,20
ID05209,AC1702263,F002,運動潮流直筒棉褲男童-白,童裝,930.0,2.0,2018-10-10,1860.0,327.36,230.64,1971.6000000000001,張馨玲,Male,46,桃園市,住宿和餐飲業,2018.0,10.0,10.0,4.0,40
ID05210,AC1700574,F025,雙向層架式書桌-咖,家俱,2900.0,1.0,2018-10-10,2900.0,435.0000000000002,435.0,3074.0,吳辛玟,Female,35,新北市,金融業和房地產,2018.0,10.0,10.0,4.0,30
ID05211,AC1703528,F016,後背包-藍,配件,890.0,1.0,2018-10-10,890.0,220.72,46.28,943.4000000000001,林建宏,Female,34,基隆市,住宿和餐飲業,2018.0,10.0,10.0,4.0,30
ID05212,AC1702288,F016,後背包-藍,配件,890.0,1.0,2018-10-10,890.0,220.72,46.28,943.4000000000001,吳孝邦,Male,62,桃園市,住宿和餐飲業,2018.0,10.0,10.0,4.0,60
ID05213,AC1702047,F003,印圖大學T男裝-藍,男裝,750.0,2.0,2018-10-10,1500.0,288.0,162.0,1590.0,金堅輝,Male,40,宜蘭縣,金融業和房地產,2018.0,10.0,10.0,4.0,40
ID05214,AC1702050,F013,潮感印條連帽外套-男裝,男裝,1740.0,1.0,2018-10-10,1740.0,334.08000000000004,187.92,1844.4,蕭欣潔,Female,34,新北市,金融業和房地產,2018.0,10.0,10.0,4.0,30
ID05215,AC1701000,F003,印圖大學T男裝-藍,男裝,750.0,2.0,2018-10-10,1500.0,288.0,162.0,1590.0,嵇宛玟,Female,41,新北市,住宿和餐飲業,2018.0,10.0,10.0,4.0,40
ID05216,AC1702106,F013,潮感印條連帽外套-男裝,男裝,1740.0,1.0,2018-10-10,1740.0,334.08000000000004,187.92,1844.4,沈雅琪,Female,36,宜蘭縣,教育體育文化,2018.0,10.0,10.0,4.0,30
ID05217,AC1702994,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,2.0,2018-10-10,4060.0,714.56,503.44,4303.6,陳志峰,Female,48,桃園市,其他,2018.0,10.0,10.0,4.0,40
ID05218,AC1701994,F017,大學T男裝-灰,男裝,1200.0,1.0,2018-10-10,1200.0,230.4,129.6,1272.0,陳曉佩,Male,33,宜蘭縣,金融業和房地產,2018.0,10.0,10.0,4.0,30
ID05219,AC1703405,F038,經典美式純POLO-黑,女裝,980.0,2.0,2018-10-10,1960.0,323.4,264.6,2077.6,陳姿汝,Female,38,基隆市,住宿和餐飲業,2018.0,10.0,10.0,4.0,30
ID05220,AC1700379,F017,大學T男裝-灰,男裝,1200.0,1.0,2018-10-10,1200.0,230.4,129.6,1272.0,鄭宇夫,Male,44,新北市,住宿和餐飲業,2018.0,10.0,10.0,4.0,40
ID05221,AC1703008,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,2.0,2018-10-10,3600.0,594.0,486.00000000000006,3816.0,鄭雅婷,Male,53,桃園市,住宿和餐飲業,2018.0,10.0,10.0,4.0,50
ID05222,AC1700179,F012,托特包-白,配件,1740.0,2.0,2018-10-10,3480.0,863.04,180.95999999999998,3688.8,張嘉蘋,Female,45,臺北市,金融業和房地產,2018.0,10.0,10.0,4.0,40
ID05223,AC1701968,F014,大化妝包-黑,配件,1740.0,2.0,2018-10-10,3480.0,863.04,180.95999999999998,3688.8,欒玉玲,Female,33,宜蘭縣,金融業和房地產,2018.0,10.0,10.0,4.0,30
ID05224,AC1700431,F033,高機能伸縮衣架-黑,家俱,600.0,3.0,2018-10-10,1800.0,270.0,270.0,1908.0,陳盈堯,Female,24,新北市,金融業和房地產,2018.0,10.0,10.0,4.0,20
ID05225,AC1702082,F003,印圖大學T男裝-藍,男裝,750.0,3.0,2018-10-10,2250.0,432.0,243.0,2385.0,張維娟,Female,35,新北市,住宿和餐飲業,2018.0,10.0,10.0,4.0,30
ID05226,AC1701157,F017,大學T男裝-灰,男裝,1200.0,1.0,2018-10-10,1200.0,230.4,129.6,1272.0,馮月沛,Female,44,新北市,金融業和房地產,2018.0,10.0,10.0,4.0,40
ID05227,AC1701936,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2018-10-10,2030.0,357.28,251.72,2151.8,林秀彬,Male,33,宜蘭縣,教育體育文化,2018.0,10.0,10.0,4.0,30
ID05228,AC1701466,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2018-10-10,2030.0,357.28,251.72,2151.8,呂右馨,Male,32,宜蘭縣,金融業和房地產,2018.0,10.0,10.0,4.0,30
ID05229,AC1703689,F012,托特包-白,配件,1740.0,1.0,2018-10-15,1740.0,431.52,90.47999999999999,1844.4,洪淑勇,Female,38,基隆市,金融業和房地產,2018.0,10.0,15.0,4.0,30
ID05230,AC1700489,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2018-10-10,1740.0,287.1,234.9,1844.4,鄭介儀,Female,32,新北市,住宿和餐飲業,2018.0,10.0,10.0,4.0,30
ID05231,AC1700298,F012,托特包-白,配件,1740.0,1.0,2018-10-15,1740.0,431.52,90.47999999999999,1844.4,陳巧蘋,Female,57,新北市,金融業和房地產,2018.0,10.0,15.0,4.0,50
ID05232,AC1700374,F002,運動潮流直筒棉褲男童-白,童裝,930.0,2.0,2018-10-10,1860.0,327.36,230.64,1971.6000000000001,沈茹琦,Female,63,新北市,金融業和房地產,2018.0,10.0,10.0,4.0,60
ID05233,AC1701145,F009,大化妝包-深藍,配件,2100.0,1.0,2018-10-15,2100.0,520.8,109.19999999999999,2226.0,李妙憲,Female,32,新北市,金融業和房地產,2018.0,10.0,15.0,4.0,30
ID05234,AC1701474,F012,托特包-白,配件,1740.0,1.0,2018-10-15,1740.0,431.52,90.47999999999999,1844.4,黃尚淳,Female,29,新北市,其他,2018.0,10.0,15.0,4.0,20
ID05235,AC1703929,F025,雙向層架式書桌-咖,家俱,2900.0,1.0,2018-10-10,2900.0,435.0000000000002,435.0,3074.0,吳蕙郁,Female,60,臺北市,其他,2018.0,10.0,10.0,4.0,60
ID05236,AC1702036,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,2.0,2018-10-10,4060.0,714.56,503.44,4303.6,周文婷,Female,35,宜蘭縣,教育體育文化,2018.0,10.0,10.0,4.0,30
ID05237,AC1702613,F017,大學T男裝-灰,男裝,1200.0,1.0,2018-10-10,1200.0,230.4,129.6,1272.0,諸子軒,Male,51,桃園市,其他,2018.0,10.0,10.0,4.0,50
ID05238,AC1701927,F017,大學T男裝-灰,男裝,1200.0,1.0,2018-10-10,1200.0,230.4,129.6,1272.0,郭彥伶,Female,27,宜蘭縣,住宿和餐飲業,2018.0,10.0,10.0,4.0,20
ID05239,AC1700861,F028,大學T男童-藍,童裝,1750.0,2.0,2018-10-15,3500.0,616.0,434.0,3710.0,鄧家榮,Female,34,新北市,金融業和房地產,2018.0,10.0,15.0,4.0,30
ID05240,AC1703020,F017,大學T男裝-灰,男裝,1200.0,1.0,2018-10-10,1200.0,230.4,129.6,1272.0,吳妙蕙,Female,45,桃園市,住宿和餐飲業,2018.0,10.0,10.0,4.0,40
ID05241,AC1700286,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2018-10-10,2030.0,357.28,251.72,2151.8,黃政平,Male,38,新北市,農林漁牧業,2018.0,10.0,10.0,4.0,30
ID05242,AC1700978,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2018-10-10,2030.0,357.28,251.72,2151.8,黃怡孜,Male,32,新北市,金融業和房地產,2018.0,10.0,10.0,4.0,30
ID05243,AC1703848,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2018-10-10,1740.0,287.1,234.9,1844.4,林怡秀,Female,35,臺北市,金融業和房地產,2018.0,10.0,10.0,4.0,30
ID05244,AC1703047,F002,運動潮流直筒棉褲男童-白,童裝,930.0,2.0,2018-10-10,1860.0,327.36,230.64,1971.6000000000001,駱佩蓉,Female,56,桃園市,其他,2018.0,10.0,10.0,4.0,50
ID05245,AC1704002,F025,雙向層架式書桌-咖,家俱,2900.0,1.0,2018-10-10,2900.0,435.0000000000002,435.0,3074.0,劉俊宏,Female,34,臺北市,住宿和餐飲業,2018.0,10.0,10.0,4.0,30
ID05246,AC1702137,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,2.0,2018-10-10,4060.0,714.56,503.44,4303.6,李瑋倫,Female,31,新北市,教育體育文化,2018.0,10.0,10.0,4.0,30
ID05247,AC1702463,F012,托特包-白,配件,1740.0,1.0,2018-10-15,1740.0,431.52,90.47999999999999,1844.4,黃于靖,Male,47,桃園市,住宿和餐飲業,2018.0,10.0,15.0,4.0,40
ID05248,AC1703310,F002,運動潮流直筒棉褲男童-白,童裝,930.0,1.0,2018-10-15,930.0,163.68,115.32,985.8000000000001,魏宗翰,Female,32,基隆市,金融業和房地產,2018.0,10.0,15.0,4.0,30
ID05249,AC1701396,F012,托特包-白,配件,1740.0,1.0,2018-10-15,1740.0,431.52,90.47999999999999,1844.4,李國蘋,Female,38,新北市,金融業和房地產,2018.0,10.0,15.0,4.0,30
ID05250,AC1700065,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2018-10-15,1740.0,287.1,234.9,1844.4,蔣舜昀,Male,52,基隆市,金融業和房地產,2018.0,10.0,15.0,4.0,50
ID05251,AC1702108,F009,大化妝包-深藍,配件,2100.0,1.0,2018-10-15,2100.0,520.8,109.19999999999999,2226.0,黃筱雯,Female,49,宜蘭縣,金融業和房地產,2018.0,10.0,15.0,4.0,40
ID05252,AC1702498,F012,托特包-白,配件,1740.0,1.0,2018-10-15,1740.0,431.52,90.47999999999999,1844.4,余盈君,Male,48,桃園市,住宿和餐飲業,2018.0,10.0,15.0,4.0,40
ID05253,AC1702674,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2018-10-15,2030.0,357.28,251.72,2151.8,謝雅如,Male,46,桃園市,農林漁牧業,2018.0,10.0,15.0,4.0,40
ID05254,AC1700979,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2018-10-15,1740.0,287.1,234.9,1844.4,荀宏達,Female,29,新北市,金融業和房地產,2018.0,10.0,15.0,4.0,20
ID05255,AC1701200,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2018-10-15,1740.0,287.1,234.9,1844.4,姚心怡,Male,31,新北市,金融業和房地產,2018.0,10.0,15.0,4.0,30
ID05256,AC1702919,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2018-10-15,1740.0,287.1,234.9,1844.4,羅孝蓉,Male,64,桃園市,住宿和餐飲業,2018.0,10.0,15.0,4.0,60
ID05257,AC1703843,F028,大學T男童-藍,童裝,1750.0,2.0,2018-10-15,3500.0,616.0,434.0,3710.0,林維俊,Male,47,臺北市,住宿和餐飲業,2018.0,10.0,15.0,4.0,40
ID05258,AC1701547,F010,中夾-紅,皮件,2610.0,1.0,2018-10-15,2610.0,595.0800000000003,187.92,2766.6000000000004,陳賢新,Female,52,新北市,金融業和房地產,2018.0,10.0,15.0,4.0,50
ID05259,AC1702326,F010,中夾-紅,皮件,2610.0,1.0,2018-10-15,2610.0,595.0800000000003,187.92,2766.6000000000004,張雅君,Male,53,桃園市,住宿和餐飲業,2018.0,10.0,15.0,4.0,50
ID05260,AC1702576,F010,中夾-紅,皮件,2610.0,1.0,2018-10-15,2610.0,595.0800000000003,187.92,2766.6000000000004,賴玫信,Male,56,桃園市,其他,2018.0,10.0,15.0,4.0,50
ID05261,AC1702888,F005,運動潮流連帽外套男裝-灰,男裝,1450.0,2.0,2018-10-15,2900.0,556.8000000000002,313.2,3074.0,郭翔士,Female,51,桃園市,住宿和餐飲業,2018.0,10.0,15.0,4.0,50
ID05262,AC1702769,F025,雙向層架式書桌-咖,家俱,2900.0,2.0,2018-10-15,5800.0,870.0000000000005,870.0,6148.0,袁書豪,Male,43,桃園市,住宿和餐飲業,2018.0,10.0,15.0,4.0,40
ID05263,AC1703541,F025,雙向層架式書桌-咖,家俱,2900.0,2.0,2018-10-15,5800.0,870.0000000000005,870.0,6148.0,戴惠文,Male,29,基隆市,金融業和房地產,2018.0,10.0,15.0,4.0,20
ID05264,AC1702043,F025,雙向層架式書桌-咖,家俱,2900.0,2.0,2018-10-15,5800.0,870.0000000000005,870.0,6148.0,黃麗佩,Female,36,新北市,金融業和房地產,2018.0,10.0,15.0,4.0,30
ID05265,AC1700976,F012,托特包-白,配件,1740.0,1.0,2018-10-15,1740.0,431.52,90.47999999999999,1844.4,吳政盈,Male,37,新北市,金融業和房地產,2018.0,10.0,15.0,4.0,30
ID05266,AC1702464,F002,運動潮流直筒棉褲男童-白,童裝,930.0,1.0,2018-10-15,930.0,163.68,115.32,985.8000000000001,黃子芸,Male,47,桃園市,住宿和餐飲業,2018.0,10.0,15.0,4.0,40
ID05267,AC1700927,F012,托特包-白,配件,1740.0,1.0,2018-10-15,1740.0,431.52,90.47999999999999,1844.4,李雅惠,Female,38,新北市,其他,2018.0,10.0,15.0,4.0,30
ID05268,AC1700899,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2018-10-15,1740.0,287.1,234.9,1844.4,杜佳容,Male,26,新北市,其他,2018.0,10.0,15.0,4.0,20
ID05269,AC1701934,F009,大化妝包-深藍,配件,2100.0,1.0,2018-10-15,2100.0,520.8,109.19999999999999,2226.0,陳俊宏,Male,26,宜蘭縣,金融業和房地產,2018.0,10.0,15.0,4.0,20
ID05270,AC1700118,F012,托特包-白,配件,1740.0,1.0,2018-10-15,1740.0,431.52,90.47999999999999,1844.4,曹姿妤,Female,47,新北市,金融業和房地產,2018.0,10.0,15.0,4.0,40
ID05271,AC1702837,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2018-10-15,2030.0,357.28,251.72,2151.8,張百中,Female,56,桃園市,其他,2018.0,10.0,15.0,4.0,50
ID05272,AC1703998,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2018-10-15,1740.0,287.1,234.9,1844.4,葉炳昕,Female,57,臺北市,教育體育文化,2018.0,10.0,15.0,4.0,50
ID05273,AC1701260,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2018-10-15,1740.0,287.1,234.9,1844.4,郭奇淑,Male,34,新北市,金融業和房地產,2018.0,10.0,15.0,4.0,30
ID05274,AC1702475,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2018-10-15,1740.0,287.1,234.9,1844.4,游佳芬,Female,61,桃園市,其他,2018.0,10.0,15.0,4.0,60
ID05275,AC1701439,F028,大學T男童-藍,童裝,1750.0,2.0,2018-10-15,3500.0,616.0,434.0,3710.0,朱宗書,Male,30,宜蘭縣,金融業和房地產,2018.0,10.0,15.0,4.0,30
ID05276,AC1702372,F010,中夾-紅,皮件,2610.0,1.0,2018-10-15,2610.0,595.0800000000003,187.92,2766.6000000000004,李雅竹,Male,37,桃園市,住宿和餐飲業,2018.0,10.0,15.0,4.0,30
ID05277,AC1703616,F010,中夾-紅,皮件,2610.0,1.0,2018-10-15,2610.0,595.0800000000003,187.92,2766.6000000000004,李勳筠,Female,44,基隆市,其他,2018.0,10.0,15.0,4.0,40
ID05278,AC1703915,F010,中夾-紅,皮件,2610.0,1.0,2018-10-15,2610.0,595.0800000000003,187.92,2766.6000000000004,吳欣樺,Female,56,臺北市,金融業和房地產,2018.0,10.0,15.0,4.0,50
ID05279,AC1700795,F005,運動潮流連帽外套男裝-灰,男裝,1450.0,2.0,2018-10-15,2900.0,556.8000000000002,313.2,3074.0,蔡綺綸,Male,34,新北市,金融業和房地產,2018.0,10.0,15.0,4.0,30
ID05280,AC1700639,F025,雙向層架式書桌-咖,家俱,2900.0,2.0,2018-10-15,5800.0,870.0000000000005,870.0,6148.0,楊安琪,Female,38,新北市,金融業和房地產,2018.0,10.0,15.0,4.0,30
ID05281,AC1703242,F025,雙向層架式書桌-咖,家俱,2900.0,2.0,2018-10-15,5800.0,870.0000000000005,870.0,6148.0,夏誠雪,Male,58,桃園市,住宿和餐飲業,2018.0,10.0,15.0,4.0,50
ID05282,AC1701789,F025,雙向層架式書桌-咖,家俱,2900.0,2.0,2018-10-15,5800.0,870.0000000000005,870.0,6148.0,陳昭帆,Female,22,新北市,住宿和餐飲業,2018.0,10.0,15.0,4.0,20
ID05283,AC1702862,F012,托特包-白,配件,1740.0,1.0,2018-10-15,1740.0,431.52,90.47999999999999,1844.4,邱武侑,Male,54,桃園市,住宿和餐飲業,2018.0,10.0,15.0,4.0,50
